更新日期,#genre#
北京卫视,http://27.12.12.174:1234/630287636$IPV4•线路10
北京卫视,http://110.154.192.81:7788/630287636$IPV4•线路11
北京卫视,http://27.18.125.79:1234/630287636$IPV4•线路12
北京卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=db47125bc6c697e608358a9dfbf95f82&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路13
北京卫视,http://112.27.235.94:8000/hls/27/index.m3u8$IPV4•线路14
北京卫视,http://112.27.235.94:8000/hls/27/index.m3u8$IPV4•线路15
重庆卫视,http://204.12.221.218:8181/3m1080p/cqws.m3u8$IPV4•线路1
重庆卫视,http://148.135.93.213/live.php?id=重庆卫视$IPV4•线路2
重庆卫视,http://home.szjim.top:4000/udp/239.77.1.162:5146$IPV4•线路3
重庆卫视,http://61.178.227.57:9901/tsfile/live/0142_2.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$IPV4•线路4
重庆卫视,http://59.188.94.126:35455/bptv/10000100000000050000000004796458.m3u8$IPV4•线路5
重庆卫视,http://198980.xyz:8888/rtp/239.49.8.149:6000$IPV4•线路6
重庆卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226680/1.m3u8$IPV4•线路7
重庆卫视,http://223.247.25.219:1234/738910914$IPV4•线路8
重庆卫视,http://111.231.6.102:1234/738910914$IPV4•线路9
重庆卫视,http://27.12.12.174:1234/738910914$IPV4•线路10
重庆卫视,http://110.154.192.81:7788/738910914$IPV4•线路11
重庆卫视,http://27.18.125.79:1234/738910914$IPV4•线路12
重庆卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=5731a167d79c432575056c4963dc8049&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路13
重庆卫视,http://221.7.175.154:8445/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路14
重庆卫视,http://111.59.24.227:8181/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路15
四川卫视,http://204.12.221.218:8181/3m1080p/scws.m3u8$IPV4•线路1
四川卫视,http://148.135.93.213/live.php?id=四川卫视$IPV4•线路2
四川卫视,http://home.szjim.top:4000/udp/239.77.0.159:5146$IPV4•线路3
四川卫视,http://115.29.208.41:34567/gd.php?id=scws&kl=www.9kds.com$IPV4•线路4
四川卫视,http://go.bkpcp.top/mg/scws$IPV4•线路5
四川卫视,http://198980.xyz:8888/rtp/239.49.8.110:8000$IPV4•线路6
四川卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226659/1.m3u8$IPV4•线路7
四川卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226697/1.m3u8$IPV4•线路8
四川卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=b82fa4086c9a2c9442279efbb80cce31&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路9
四川卫视,http://221.7.175.154:8445/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
四川卫视,http://111.59.24.227:8181/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
四川卫视,https://live.264788.xyz/channel/sichuanweishi4k?streamid=401bf692a1a8b91298f26077d53316d6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路12
四川卫视,https://live.264788.xyz/channel/sichuanweishi4k?streamid=21be5901ee81559c827dc84e46f26452&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路13
四川卫视,http://tvpull.careryun.com/tv/cn_ahws.m3u8$IPV4•线路14
四川卫视,http://221.7.175.154:8445/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路15
东南卫视,http://204.12.221.218:8181/3m1080p/dnws.m3u8$IPV4•线路1
东南卫视,http://148.135.93.213/live.php?id=东南卫视$IPV4•线路2
东南卫视,http://173.208.212.130:8181/1080p/dnws.m3u8$IPV4•线路3
东南卫视,http://115.29.208.41:34567/gd.php?id=dnws&kl=www.9kds.com$IPV4•线路4
东南卫视,http://go.bkpcp.top/mg/dnws$IPV4•线路5
东南卫视,http://198980.xyz:8888/rtp/239.49.8.112:8000$IPV4•线路6
东南卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226670/1.m3u8$IPV4•线路7
东南卫视,http://223.247.25.219:1234/849116810$IPV4•线路8
东南卫视,http://111.231.6.102:1234/849116810$IPV4•线路9
东南卫视,http://27.12.12.174:1234/849116810$IPV4•线路10
东南卫视,http://110.154.192.81:7788/849116810$IPV4•线路11
东南卫视,http://27.18.125.79:1234/849116810$IPV4•线路12
东南卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=0b54da973aaa9d57361846b14cd7da3e&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路13
东南卫视,http://47.106.39.47:8596/aikan.php?id=dnws$IPV4•线路14
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$IPV4•线路15
深圳卫视,http://204.12.221.218:8181/3m1080p/szws.m3u8$IPV4•线路1
深圳卫视,http://101.35.240.114:88/live.php?id=深圳卫视$IPV4•线路2
深圳卫视,http://173.208.212.130:8181/1080p/szws.m3u8$IPV4•线路3
深圳卫视,http://61.178.227.57:9901/tsfile/live/0126_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$IPV4•线路4
深圳卫视,http://107.150.60.122/live/szwshd.m3u8$IPV4•线路5
深圳卫视,http://198980.xyz:8888/rtp/239.49.8.145:6000$IPV4•线路6
深圳卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226688/1.m3u8$IPV4•线路7
深圳卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=20831bb807a45638cfaf81df1122024d&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路8
深圳卫视,http://221.7.175.154:8445/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
深圳卫视,http://113.57.140.161:10081/newlive/live/hls/37/live.m3u8$IPV4•线路10
深圳卫视,http://gmxw.7766.org:808/hls/45/index.m3u8$IPV4•线路11
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$IPV4•线路12
深圳卫视,http://112.27.235.94:8000/hls/33/index.m3u8$IPV4•线路13
深圳卫视,http://183.215.134.239:19901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路14
深圳卫视,http://tvpull.careryun.com/tv/cn_szws.m3u8$IPV4•线路15
广东卫视,http://204.12.221.218:8181/3m1080p/gdws.m3u8$IPV4•线路1
广东卫视,http://101.35.240.114:88/live.php?id=广东卫视$IPV4•线路2
广东卫视,http://173.208.212.130:8181/1080p/gdws.m3u8$IPV4•线路3
广东卫视,http://rihou.cc:555/tv/[mg]广东卫视$IPV4•线路4
广东卫视,http://go.bkpcp.top/mg/gdws$IPV4•线路5
广东卫视,http://222.86.15.171:9999/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
广东卫视,http://39.134.65.208/PLTV/88888888/224/3221225966/main.m3u8$IPV4•线路7
广东卫视,http://223.247.25.219:1234/608831231$IPV4•线路8
广东卫视,http://111.231.6.102:1234/608831231$IPV4•线路9
广东卫视,http://27.12.12.174:1234/608831231$IPV4•线路10
广东卫视,http://110.154.192.81:7788/608831231$IPV4•线路11
广东卫视,http://27.18.125.79:1234/608831231$IPV4•线路12
广东卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=c8bf387b1824053bdb0423ef806a2227&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路13
广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4$IPV4•线路14
广东卫视,http://113.57.140.161:10081/newlive/live/hls/34/live.m3u8$IPV4•线路15
广西卫视,http://148.135.93.213/live.php?id=广西卫视$IPV4•线路1
广西卫视,http://home.szjim.top:4000/udp/239.253.43.36:5146$IPV4•线路2
广西卫视,http://115.29.208.41:34567/gd.php?id=gxws&kl=www.9kds.com$IPV4•线路3
广西卫视,http://go.bkpcp.top/mg/gxws$IPV4•线路4
广西卫视,http://198980.xyz:8888/rtp/239.49.8.10:8000$IPV4•线路5
广西卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226681/1.m3u8$IPV4•线路6
广西卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=5cbb108dbf59f2ae1849ec8d1126d1a5&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路7
广西卫视,http://111.59.24.227:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路8
广西卫视,http://221.7.175.154:8445/tsfile/live/0113_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
广西卫视,https://gd202.tv1288.xyz/tsfile/live/1028_1.m3u8$IPV4•线路10
广西卫视,http://tvbox6.icu/tv/migu.php?id=gxws$IPV4•线路11
广西卫视,http://tvpull.careryun.com/tv/cn_gxws.m3u8$IPV4•线路12
广西卫视,http://tvbox6.icu/tv/migu.php?id=gxws$IPV4•线路13
广西卫视,http://111.59.24.227:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路14
广西卫视,http://221.7.175.154:8445/tsfile/live/0113_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路15
厦门卫视,http://204.12.221.218:8181/3m1080p/xmws.m3u8$IPV4•线路1
厦门卫视,http://e2.woc.iiiya.cn:28888/rtp/239.61.2.11:8060$IPV4•线路2
厦门卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=6519e05b08f08a507a3bd4ea71df8053&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路3
厦门卫视,http://113.57.140.161:10081/newlive/live/hls/28/live.m3u8$IPV4•线路4
厦门卫视,http://120.40.39.246:352/newlive/live/hls/28/live.m3u8$IPV4•线路5
厦门卫视,http://118.122.144.115:8888/newlive/live/hls/28/live.m3u8$IPV4•线路6
厦门卫视,http://221.226.51.220:50081/newlive/live/hls/28/live.m3u8$IPV4•线路7
厦门卫视,http://113.57.140.161:10081/newlive/live/hls/28/live.m3u8$IPV4•线路8
厦门卫视,http://120.40.39.246:352/newlive/live/hls/28/live.m3u8$IPV4•线路9
厦门卫视,http://118.122.144.115:8888/newlive/live/hls/28/live.m3u8$IPV4•线路10
厦门卫视,http://58.56.162.102:4466/newlive/live/hls/28/live.m3u8$IPV4•线路11
厦门卫视,http://221.226.51.220:50081/newlive/live/hls/28/live.m3u8$IPV4•线路12
厦门卫视,http://192.151.150.154/live/xmws.m3u8$IPV4•线路13
厦门卫视,http://107.150.60.122/live/xmws.m3u8$IPV4•线路14
厦门卫视,http://198.204.228.26/live/xmws.m3u8$IPV4•线路15
南方卫视,http://120.198.95.220:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&down=1$IPV4•线路1
南方卫视,http://120.198.95.220:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&down=1$IPV4•线路2
南方卫视,http://116.77.33.98:44330/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路3
南方卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?$IPV4•线路4
南方卫视,http://120.198.95.220:9901/tsfile/live/1012_1.m3u8$IPV4•线路5
甘肃卫视,http://204.12.221.218:8181/3m1080p/gsws.m3u8$IPV4•线路1
甘肃卫视,http://148.135.93.213/live.php?id=甘肃卫视$IPV4•线路2
甘肃卫视,http://home.szjim.top:4000/udp/239.77.0.189:5146$IPV4•线路3
甘肃卫视,http://61.178.227.57:9901/tsfile/live/0110_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$IPV4•线路4
甘肃卫视,http://go.bkpcp.top/mg/gsws$IPV4•线路5
甘肃卫视,http://198980.xyz:8888/rtp://239.49.0.250:8000$IPV4•线路6
甘肃卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226662/1.m3u8$IPV4•线路7
甘肃卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=5ace8ddc54a4151bbcf76e56c8aa582a&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路8
甘肃卫视,http://218.13.170.98:9901/tsfile/live/0141_1.m3u8$IPV4•线路9
甘肃卫视,http://61.178.227.57:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路10
甘肃卫视,http://118.193.115.2:9901/tsfile/live/0139_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
甘肃卫视,http://tvbox6.icu/tv/migu.php?id=gsws$IPV4•线路12
甘肃卫视,http://tvpull.careryun.com/tv/cn_gsws.m3u8$IPV4•线路13
甘肃卫视,https://hls.gstv.com.cn/9hvng2/5gd714.m3u8$IPV4•线路14
甘肃卫视,http://tvbox6.icu/tv/migu.php?id=gsws$IPV4•线路15
贵州卫视,http://204.12.221.218:8181/3m1080p/gzws.m3u8$IPV4•线路1
贵州卫视,http://148.135.93.213/live.php?id=贵州卫视$IPV4•线路2
贵州卫视,http://110.42.52.180:6688/live/live.php?token=1yeiVihw&id=gzws$IPV4•线路3
贵州卫视,http://115.29.208.41:34567/gd.php?id=gzws&kl=www.9kds.com$IPV4•线路4
贵州卫视,http://go.bkpcp.top/mg/gzws$IPV4•线路5
贵州卫视,http://222.86.15.171:9999/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
贵州卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226672/1.m3u8$IPV4•线路7
贵州卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=5a7d01661b5d9c64293860531374312b&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路8
贵州卫视,http://221.226.51.220:50081/newlive/live/hls/39/live.m3u8$IPV4•线路9
贵州卫视,http://118.122.144.115:8888/newlive/live/hls/39/live.m3u8$IPV4•线路10
贵州卫视,https://live.264788.xyz/channel/guizhouweishi?streamid=091bd59ea031989839c23459bb8cc9d4&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$IPV4•线路11
贵州卫视,http://tvbox6.icu/tv/migu.php?id=gzws$IPV4•线路12
贵州卫视,http://tvpull.careryun.com/tv/cn_gzws.m3u8$IPV4•线路13
贵州卫视,http://tvbox6.icu/tv/migu.php?id=gzws$IPV4•线路14
贵州卫视,http://221.226.51.220:50081/newlive/live/hls/39/live.m3u8$IPV4•线路15
河北卫视,http://204.12.221.218:8181/3m1080p/hews.m3u8$IPV4•线路1
河北卫视,http://148.135.93.213/live.php?id=河北卫视$IPV4•线路2
河北卫视,http://120.76.248.139/live/bfgd/4200000108.m3u8$IPV4•线路3
河北卫视,http://lsa.familyds.com:8188/udp/239.77.1.214:5146$IPV4•线路4
河北卫视,http://115.29.208.41:34567/gd.php?id=hebws&kl=www.9kds.com$IPV4•线路5
河北卫视,http://k.061899.xyz/m.php?id=hbws$IPV4•线路6
河北卫视,http://198980.xyz:8888/rtp/239.49.8.114:8000$IPV4•线路7
河北卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226665/1.m3u8$IPV4•线路8
河北卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226684/1.m3u8$IPV4•线路9
河北卫视,http://223.247.25.219:1234/962042070$IPV4•线路10
河北卫视,http://111.231.6.102:1234/962042070$IPV4•线路11
河北卫视,http://27.12.12.174:1234/962042070$IPV4•线路12
河北卫视,http://110.154.192.81:7788/962042070$IPV4•线路13
河北卫视,http://27.18.125.79:1234/962042070$IPV4•线路14
河北卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=ef1fce69a9e1b3a587ca734302400107&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路15
河南卫视,http://204.12.221.218:8181/3m1080p/haws.m3u8$IPV4•线路1
河南卫视,http://148.135.93.213/live.php?id=河南卫视$IPV4•线路2
河南卫视,http://home.szjim.top:4000/udp/239.77.1.229:5146$IPV4•线路3
河南卫视,http://115.29.208.41:34567/gd.php?id=henws&kl=www.9kds.com$IPV4•线路4
河南卫视,http://go.bkpcp.top/mg/hnws$IPV4•线路5
河南卫视,http://198980.xyz:8888/rtp/239.49.8.29:8000$IPV4•线路6
河南卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226668/1.m3u8$IPV4•线路7
河南卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226687/1.m3u8$IPV4•线路8
河南卫视,http://223.247.25.219:1234/790187291$IPV4•线路9
河南卫视,http://111.231.6.102:1234/790187291$IPV4•线路10
河南卫视,http://27.12.12.174:1234/790187291$IPV4•线路11
河南卫视,http://110.154.192.81:7788/790187291$IPV4•线路12
河南卫视,http://27.18.125.79:1234/790187291$IPV4•线路13
河南卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=2c854868563485135dd486801057dd6e&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路14
河南卫视,http://47.106.39.47:8596/aikan.php?id=hnws$IPV4•线路15
黑龙江卫视,http://204.12.221.218:8181/3m1080p/hljws.m3u8$IPV4•线路1
黑龙江卫视,http://148.135.93.213/live.php?id=黑龙江卫视$IPV4•线路2
黑龙江卫视,http://173.208.212.130:8181/1080p/hljws.m3u8$IPV4•线路3
黑龙江卫视,http://115.29.208.41:34567/gd.php?id=hljws&kl=www.9kds.com$IPV4•线路4
黑龙江卫视,http://k.061899.xyz/m.php?id=hljws$IPV4•线路5
黑龙江卫视,http://222.86.15.171:9999/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
黑龙江卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226716/1.m3u8$IPV4•线路7
黑龙江卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=1ce026a774dba0d13dc0cef453248fb7&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路8
黑龙江卫视,http://file.lpsntv.com/nmip-media/channellive/channel110181/playlist.m3u8$IPV4•线路9
黑龙江卫视,https://idclive.hljtv.com:4430/live/hljws_own.m3u8$IPV4•线路10
黑龙江卫视,http://120.40.39.246:352/newlive/live/hls/38/live.m3u8$IPV4•线路11
黑龙江卫视,http://221.226.51.220:50081/newlive/live/hls/38/live.m3u8$IPV4•线路12
黑龙江卫视,http://61.136.172.236:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路13
黑龙江卫视,http://120.76.248.139/live/bfgd/4200000095.m3u8$IPV4•线路14
黑龙江卫视,http://112.27.235.94:8000/hls/48/index.m3u8$IPV4•线路15
湖北卫视,http://204.12.221.218:8181/3m1080p/hbws.m3u8$IPV4•线路1
湖北卫视,http://101.35.240.114:88/live.php?id=湖北卫视$IPV4•线路2
湖北卫视,http://173.208.212.130:8181/1080p/hbws.m3u8$IPV4•线路3
湖北卫视,http://115.29.208.41:34567/gd.php?id=hbws&kl=www.9kds.com$IPV4•线路4
湖北卫视,http://go.bkpcp.top/mg/hubws$IPV4•线路5
湖北卫视,http://222.86.15.171:9999/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路6
湖北卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226713/1.m3u8$IPV4•线路7
湖北卫视,http://223.247.25.219:1234/947472496$IPV4•线路8
湖北卫视,http://111.231.6.102:1234/947472496$IPV4•线路9
湖北卫视,http://27.12.12.174:1234/947472496$IPV4•线路10
湖北卫视,http://110.154.192.81:7788/947472496$IPV4•线路11
湖北卫视,http://27.18.125.79:1234/947472496$IPV4•线路12
湖北卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=55fc65ef82e92d0e1ccb2b3f200a7529&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路13
湖北卫视,http://47.106.39.47:8596/aikan.php?id=hbws$IPV4•线路14
湖北卫视,http://118.122.144.115:8888/newlive/live/hls/36/live.m3u8$IPV4•线路15
江西卫视,http://204.12.221.218:8181/3m1080p/jxws.m3u8$IPV4•线路1
江西卫视,http://101.35.240.114:88/live.php?id=江西卫视$IPV4•线路2
江西卫视,http://home.szjim.top:4000/udp/239.77.1.219:5146$IPV4•线路3
江西卫视,http://115.29.208.41:34567/gd.php?id=jxws&kl=www.9kds.com$IPV4•线路4
江西卫视,http://go.bkpcp.top/mg/jxws$IPV4•线路5
江西卫视,http://198980.xyz:8888/rtp/239.49.8.111:8000$IPV4•线路6
江西卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226682/1.m3u8$IPV4•线路7
江西卫视,http://223.247.25.219:1234/783847495$IPV4•线路8
江西卫视,http://111.231.6.102:1234/783847495$IPV4•线路9
江西卫视,http://27.12.12.174:1234/783847495$IPV4•线路10
江西卫视,http://110.154.192.81:7788/783847495$IPV4•线路11
江西卫视,http://27.18.125.79:1234/783847495$IPV4•线路12
江西卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=535765a19ab55a12bbf64a1e98ae97dd&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路13
江西卫视,http://47.106.39.47:8596/aikan.php?id=jxws$IPV4•线路14
江西卫视,http://111.59.24.227:8181/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路15
吉林卫视,http://204.12.221.218:8181/3m1080p/jlws.m3u8$IPV4•线路1
吉林卫视,http://148.135.93.213/live.php?id=吉林卫视$IPV4•线路2
吉林卫视,http://home.szjim.top:4000/udp/239.77.1.111:5146$IPV4•线路3
吉林卫视,http://61.178.227.57:9901/tsfile/live/0116_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$IPV4•线路4
吉林卫视,http://go.bkpcp.top/mg/jlws$IPV4•线路5
吉林卫视,http://198980.xyz:8888/rtp/239.49.8.113:8000$IPV4•线路6
吉林卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226671/1.m3u8$IPV4•线路7
吉林卫视,http://223.247.25.219:1234/947472500$IPV4•线路8
吉林卫视,http://111.231.6.102:1234/947472500$IPV4•线路9
吉林卫视,http://27.12.12.174:1234/947472500$IPV4•线路10
吉林卫视,http://110.154.192.81:7788/947472500$IPV4•线路11
吉林卫视,http://27.18.125.79:1234/947472500$IPV4•线路12
吉林卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=45392a8be644f5b8903838436870c75d&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路13
吉林卫视,http://221.7.175.154:8445/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路14
吉林卫视,http://112.123.243.37:50085/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路15
内蒙古卫视,http://204.12.221.218:8181/3m1080p/nmgws.m3u8$IPV4•线路1
内蒙古卫视,http://101.35.240.114:88/live.php?id=内蒙古卫视$IPV4•线路2
内蒙古卫视,http://120.76.248.139/live/bfgd/4200000110.m3u8$IPV4•线路3
内蒙古卫视,http://home.szjim.top:4000/udp/239.77.0.70:5146$IPV4•线路4
内蒙古卫视,http://106.115.24.3:9901/tsfile/live/1047_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$IPV4•线路5
内蒙古卫视,http://go.bkpcp.top/mg/nmws$IPV4•线路6
内蒙古卫视,http://119.91.7.169:2026/ysws.php?id=内蒙古卫视$IPV4•线路7
内蒙古卫视,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226685/1.m3u8$IPV4•线路8
内蒙古卫视,http://gat.xyys.site/cdnlive-fusion.php?mode=play&id=03295de404257fa9653b89bf2d0e47ac&token=MO9fE3b9swtXd8K26mW1CeKqfWEf4gkD;machineid=495211d81289co9b;userip=140.250.232.154;useragent=Dalvik%2F2.1.0%20%28Linux%3B%20U%3B%20Android%2012%3B%20V2166A%20Build%2Fd063e58.0%29;source=dl_app$IPV4•线路9
内蒙古卫视,http://play1-qk.nmtv.cn/live/1769652018126032.m3u8$IPV4•线路10
内蒙古卫视,http://61.178.227.57:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路11
